"id","name","lastname","document","number","qualification","creditLine","cardExpiration","cardNumber","cardBrand","cardType","disbursementAmount","disbursementDate","currency","interestRate","hasInsurance","status","product","policyNumber","paymentAmount","paymentFrequency","paymentCurrency","store","province"
"79fd2742-485a-4286-bfde-e914d02d281f","Shaun","Greaser","DNI","35242610","APROBADO","89329277","14127397","5048373360997260","25271550","48766757","$8306.94","23/09/2022","PEN","0.62","true","true","PROTECCION_TARJETA_IBK","8494","$637.39","ANUAL","PEN","RE/MAX Holdings, Inc.","ICA"
"92b7764a-c97d-4919-8fc6-15d6069aaef2","Klement","Cranmer","CE","67848548","APROBADO","36489139","83352184","5108755680561254","16868316","84079080","$55260.19","09/04/2020","USD","0.69","true","true","SEGURO_TARJETAS_360","8233","$928.62","ANUAL","PEN","Liberty Global plc","TUMBES"
"cf970e96-d6da-4ef2-ad04-a1a84667ea75","Quinn","Gosney","DNI","31772177","INVESTIGADO","96175192","35318946","5108754046488229","20253464","88691631","$67022.07","26/07/2020","PEN","0.16","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4693","$531.16","TRIMESTRAL","USD","Anthem, Inc.","AREQUIPA"
"b71ab41f-73f0-4d87-a391-9f0c98fb9436","Carita","Gaskins","DNI","14556938","RECHAZADO","67376752","48501592","5048373069443137","49062578","44442646","$64740.14","27/04/2021","PEN","0.34","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5040","$893.38","QUINCENAL","USD","TELUS Corporation","CUZCO"
"302e2325-9545-4d25-ac63-c9921bec5e24","Trudi","Gherardesci","CE","57117950","APROBADO","61909693","10932998","5048377317944085","50685615","35258718","$70721.95","05/04/2020","PEN","0.13","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5855","$624.76","QUINCENAL","PEN","Entegris, Inc.","CUZCO"
"1adc945a-d9b5-4875-aa44-70bb32c4356d","Aprilette","Ricardin","CE","62487686","RECHAZADO","54403551","87413843","5108751868593326","32466943","19618487","$57923.08","17/04/2023","USD","0.2","false","false","SEGURO_TARJETAS_360","4750","$196.70","TRIMESTRAL","PEN","Hailiang Education Group Inc.","AREQUIPA"
"e8605cab-c9de-4d83-9d6a-7ae8b259ecc0","Ilyssa","Woodeson","CE","57034286","RECHAZADO","87478770","49914568","5108757903803877","61010502","29815115","$64209.21","26/09/2021","USD","0.81","true","true","PROTECCION_TARJETA_IBK","9152","$589.26","QUINCENAL","PEN","Q2 Holdings, Inc.","TUMBES"
"b126f30e-3ce9-4f11-9faa-42a05e494d74","Junina","Finnimore","DNI","93345900","RECHAZADO","48178301","56377604","5048374285304251","80368609","10598581","$12936.79","04/03/2022","USD","0.57","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9210","$783.80","PAGO_UNICO","USD","Total S.A.","TUMBES"
"7093d7eb-f2c1-4a85-abf1-dfb31d8eac3b","Alva","Derwin","CE","56004170","RECHAZADO","98920062","98511547","5048376848535719","23260951","84913320","$59660.65","22/10/2021","USD","0.38","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","7863","$727.64","MENSUAL","USD","Nuveen Insured New York Select Tax-Free Income Portfolio","PUNO"
"48de7a78-eed8-4e6c-94bb-94c7b1c22a61","Ernesto","Halt","CE","76924772","RECHAZADO","51059790","65684054","5108755515163466","57442489","59786993","$45641.15","05/02/2022","PEN","0.25","false","false","SEGURO_TARJETAS_360","3672","$768.55","PAGO_UNICO","USD","United States Cellular Corporation","TUMBES"
"76a8174c-4e2e-49dd-ac3a-7ee02ada31e7","Petrina","Seeborne","CE","38102329","INVESTIGADO","53779310","71740686","5108755231303875","86356814","79535393","$3331.06","16/07/2020","USD","0.8","true","true","SEGURO_TARJETAS_360","5071","$685.00","SEMANAL","USD","DDR Corp.","LIMA"
"bb08018d-4dba-4dea-862c-04b726ad5961","Barnabe","Anstie","CE","61841698","RECHAZADO","54129774","20200993","5048373525242644","24567606","20100683","$88779.21","03/10/2021","PEN","0.6","false","true","SEGURO_TARJETAS_360","8536","$290.40","MENSUAL","USD","Invesco Quality Municipal Income Trust","PIURA"
"d5f1b382-6b50-4840-866d-2cdbdd91f180","Tansy","Powrie","DNI","74078417","RECHAZADO","26579542","22995717","5108757788054323","45249213","61311508","$86106.50","17/01/2020","PEN","0.54","true","true","PROTECCION_TARJETA_IBK","9335","$896.20","QUINCENAL","PEN","Penns Woods Bancorp, Inc.","UCAYALI"
"ff59f65e-79a9-49ea-9b37-1eda80b7a64e","Weidar","Studdal","CE","53903064","RECHAZADO","41374729","47785284","5048374180917777","68152139","85741908","$7375.10","26/10/2020","PEN","0.14","true","false","SEGURO_TARJETAS_360","3063","$744.02","SEMANAL","PEN","Apple Inc.","UCAYALI"
"1c882e4c-89df-4930-8d89-ade6e81246b9","Antony","Danilovic","DNI","45124181","APROBADO","56015959","53731753","5048372632553711","74059701","35426909","$93636.68","26/10/2021","USD","0.62","true","true","PROTECCION_TARJETA_IBK","2752","$151.83","QUINCENAL","USD","Eagle Point Credit Company Inc.","IQUITOS"
"20a5a1f4-34d9-4dd6-a255-9bb76633025e","Alfred","Swancott","DNI","10895566","INVESTIGADO","68676513","22438011","5048375593320954","21872542","42835221","$46830.46","26/07/2023","PEN","0.21","true","true","SEGURO_TARJETAS_360","1551","$807.75","TRIMESTRAL","PEN","Umpqua Holdings Corporation","LIMA"
"5a74401f-ad9a-4aa1-b4be-af7c7fd35f2a","Currey","Di Biagio","CE","80045511","INVESTIGADO","96331477","73428418","5108752978152300","42806139","85181430","$85393.29","29/04/2021","PEN","0.35","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6343","$711.96","MENSUAL","PEN","Gartner, Inc.","AYACUCHO"
"41d6d0eb-887d-43c3-b077-ba09e2359c38","Annabelle","Bayley","DNI","96374059","INVESTIGADO","16470242","77138407","5108752785718541","29084916","32093071","$11431.70","16/07/2021","USD","0.73","true","false","SEGURO_TARJETAS_360","7493","$742.50","QUINCENAL","USD","Coca Cola Femsa S.A.B. de C.V.","AREQUIPA"
"f27d24ec-4888-4435-974a-2bf52406077e","Riobard","Klagges","CE","30574859","RECHAZADO","12335305","26114217","5108751467462915","89533823","14274355","$5015.09","08/06/2022","PEN","0.12","false","true","PROTECCION_TARJETA_IBK","6612","$371.59","PAGO_UNICO","USD","Double Eagle Acquisition Corp.","IQUITOS"
"a2e581f1-2c2b-4bce-a749-978b125ff655","Pierce","Wakelam","CE","26010849","INVESTIGADO","76676812","75488077","5108759308740787","39470241","15872784","$86421.94","17/01/2020","PEN","0.6","true","false","SEGURO_TARJETAS_360","1625","$556.10","SEMANAL","USD","Republic First Bancorp, Inc.","TUMBES"
"2eeb38a3-1ea0-4bd1-8f1d-206d438351f5","Bobine","Klos","CE","60850789","APROBADO","84256913","30731249","5048377818645462","48832378","89034046","$18366.31","13/04/2022","USD","0.24","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9748","$824.81","QUINCENAL","USD","Array BioPharma Inc.","AREQUIPA"
"1e66b4ac-f4b3-4a5e-be9b-c67d16c6156a","Cointon","Lunnon","CE","82739025","RECHAZADO","55665584","69009114","5108755471768357","92947081","26367293","$64865.82","29/04/2021","USD","0.74","false","false","SEGURO_TARJETAS_360","3089","$943.10","SEMANAL","PEN","Syngenta AG","PUNO"
"c48783e9-0167-49cb-a726-477d18424551","Colly","Rarity","CE","20593850","INVESTIGADO","12303469","54169538","5048371622226452","88048029","99979697","$11704.23","09/02/2020","PEN","0.81","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4989","$482.66","ANUAL","PEN","Fidelity Nasdaq Composite Index Tracking Stock","TUMBES"
"7595a520-a7ee-4203-a444-fb3c399402ad","Carmelina","Grishukhin","DNI","54928612","APROBADO","36757006","88538069","5048375861949732","39137630","19074156","$10218.26","28/05/2023","PEN","0.25","false","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2054","$550.36","PAGO_UNICO","USD","Stone Harbor Emerging Markets Total Income Fund","PUNO"
"ad801627-003f-41e2-afc0-ac2bf1b27146","Marice","Lockley","DNI","30059834","APROBADO","97969323","57529591","5108757524558595","17198887","67843710","$78388.75","11/12/2021","USD","0.83","true","false","SEGURO_TARJETAS_360","6069","$583.08","TRIMESTRAL","PEN","Frontline Ltd.","ICA"
"e2d3119a-afe1-4e07-95ff-35b4fd01936f","Garik","Adan","DNI","96371825","APROBADO","23436530","74833405","5108754741223251","34364808","23781926","$43632.47","04/01/2023","PEN","0.34","false","false","SEGURO_TARJETAS_360","5177","$932.69","ANUAL","PEN","WAVE Life Sciences Ltd.","PUNO"
"eb2c140c-9950-4cb8-bfd7-c887bb1c366b","Muire","Matchett","CE","46155522","INVESTIGADO","73301165","30603165","5108752547556148","76024973","70813435","$29295.83","22/04/2020","USD","0.54","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9840","$177.69","MENSUAL","USD","Scudder Global High Income Fund, Inc.","ICA"
"00a7a97b-f39f-4695-b24b-7e2e367ac80b","Thorsten","Mullarkey","DNI","27679454","RECHAZADO","56352858","85158767","5108752156724169","33714847","52310186","$19790.30","10/09/2020","PEN","0.56","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1144","$685.15","MENSUAL","USD","EP Energy Corporation","AREQUIPA"
"85aaccf8-98db-4e64-abb6-01e79e5c311c","Nigel","Jeckell","CE","31351897","APROBADO","39221123","67769083","5108755734978819","62523701","56035470","$83167.92","11/07/2023","PEN","0.52","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5607","$109.51","ANUAL","USD","Oxbridge Re Holdings Limited","AREQUIPA"
"be34e249-2b60-4885-ba6e-5e0f48c83d48","Linell","McLachlan","DNI","60366760","RECHAZADO","98224212","90173193","5048377171471449","87303132","51402910","$27002.57","28/11/2022","USD","0.78","true","true","SEGURO_TARJETAS_360","7216","$973.23","QUINCENAL","PEN","Cheetah Mobile Inc.","AYACUCHO"
"690eb64a-1819-42c0-9357-335785f00435","Violetta","Dougal","CE","38858300","APROBADO","34894262","53541095","5048372061749061","51238048","88794027","$83014.63","27/07/2021","PEN","0.49","true","true","SEGURO_TARJETAS_360","8969","$148.10","QUINCENAL","USD","Central Garden & Pet Company","PIURA"
"516bf658-5e05-4ba8-9391-442989bee270","Phylys","Sidnall","DNI","33879632","APROBADO","45396220","33191772","5048371297237214","21598202","69910387","$75054.32","03/03/2023","PEN","0.73","false","false","PROTECCION_TARJETA_IBK","6181","$20.32","SEMANAL","PEN","FIRST REPUBLIC BANK","CUZCO"
"26fbcf21-4f1e-4ed2-8e22-1d4966ea02b4","Terrijo","Fear","DNI","27299224","APROBADO","88069535","95295120","5048378214880802","67960949","22682117","$59768.85","23/02/2023","USD","0.54","true","false","PROTECCION_TARJETA_IBK","2034","$596.90","PAGO_UNICO","PEN","Archrock Partners, L.P.","IQUITOS"
"38f0eb66-12b3-4f3b-9495-e69b7c288b84","Delainey","Cathery","CE","36440145","APROBADO","56606538","39754145","5108753550287175","69699752","62979605","$45542.59","21/06/2020","USD","0.43","false","true","SEGURO_TARJETAS_360","2167","$360.72","PAGO_UNICO","PEN","Veracyte, Inc.","UCAYALI"
"588df01b-d76f-44aa-a1ef-ffc5127c4ad5","Richie","Dolbey","DNI","37032030","INVESTIGADO","76803447","76237951","5108751380478386","67463453","33248809","$67910.99","21/04/2020","PEN","0.6","true","false","PROTECCION_TARJETA_IBK","1000","$805.95","SEMANAL","USD","CenterState Banks, Inc.","CUZCO"
"80ce7ccc-4874-41be-85ca-9470c7895735","Welbie","Chinery","DNI","46900456","INVESTIGADO","86818287","49639070","5108757764481425","82967653","89043518","$26013.20","14/09/2022","USD","0.83","false","true","PROTECCION_TARJETA_IBK","6636","$151.39","TRIMESTRAL","USD","Sonoma Pharmaceuticals, Inc.","CUZCO"
"4e9a746b-4a7f-4249-ae77-511daea48402","Bibby","Hurndall","CE","14674785","RECHAZADO","62113326","58773773","5048373252707272","41896001","30372311","$32643.17","08/12/2020","PEN","0.11","true","true","SEGURO_TARJETAS_360","5827","$393.41","QUINCENAL","PEN","On Track Innovations Ltd","PUNO"
"8ee2be11-54b6-460a-bec4-856a8027becd","Agnola","Jacobsohn","CE","82465900","INVESTIGADO","70997681","72319289","5048370590484523","70663521","70844014","$63910.55","23/07/2021","PEN","0.19","true","true","SEGURO_TARJETAS_360","7767","$937.08","SEMANAL","USD","Entergy Corporation","LIMA"
"67577c5b-40a9-4ce8-88d8-2648e5ee98ee","Burnaby","Vondracek","CE","88331904","INVESTIGADO","59097455","67409835","5048375023586505","41833063","33498360","$86499.80","08/09/2021","USD","0.21","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","2047","$461.22","TRIMESTRAL","USD","Lindsay Corporation","CUZCO"
"390180b8-e077-4869-a69b-f7b47d01811f","Benedetto","Swains","CE","86261211","RECHAZADO","45453409","50405839","5048377878778484","30306225","83678460","$26487.54","30/01/2021","USD","0.17","true","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","9606","$705.17","TRIMESTRAL","USD","Pentair plc.","AYACUCHO"
"051a45e5-b0c0-48b4-80d1-571431bf2b8f","Fletcher","Boyall","DNI","91024405","RECHAZADO","30872417","12465331","5048378186198241","74399259","95553510","$63458.04","12/06/2023","PEN","0.12","true","true","PROTECCION_TARJETA_IBK","9403","$351.77","ANUAL","USD","CommerceHub, Inc.","LIMA"
"0cf973ef-0232-4f97-8f8e-049f96fbdb64","Torrance","Klebes","CE","39326285","RECHAZADO","19611964","90653132","5048379026839127","97775852","19633419","$38848.17","20/04/2020","USD","0.2","true","false","PROTECCION_TARJETA_IBK","8226","$892.63","MENSUAL","PEN","Tabula Rasa HealthCare, Inc.","AYACUCHO"
"928da24c-bd5e-4630-b898-2a90d5911238","Dell","Ashelford","CE","90773181","INVESTIGADO","99002130","22538141","5048379461174428","40871131","70422000","$36391.73","09/03/2021","USD","0.31","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","5829","$976.02","SEMANAL","PEN","PIMCO California Municipal Income Fund III","UCAYALI"
"55dc38e3-c267-4f69-8403-601f22f990c3","Celestyn","Riteley","DNI","73257203","APROBADO","51577605","70839803","5048377346769560","69087621","45295071","$81099.69","06/05/2023","PEN","0.36","true","false","SEGURO_TARJETAS_360","3066","$202.98","SEMANAL","PEN","Univest Corporation of Pennsylvania","ICA"
"f6dfaaf6-ff9b-4d3d-b58b-3d2677780d38","Bartholomew","Diaper","CE","93116508","APROBADO","91241057","24969409","5048373233306061","60732383","76109380","$1465.38","11/01/2020","PEN","0.57","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","3202","$597.99","PAGO_UNICO","PEN","Darling Ingredients Inc.","UCAYALI"
"271ccd6b-0d7e-4991-be99-a7b5a5dcc4f4","Emery","Polo","CE","93333077","RECHAZADO","72103899","54103619","5048375871101043","57014643","15887603","$52652.37","09/01/2021","USD","0.39","true","true","SEGURO_TARJETAS_360","4667","$250.24","PAGO_UNICO","USD","NextEra Energy, Inc.","PIURA"
"4cfd2210-96f1-44b1-a98b-7d289ce90b9b","Serge","Mazey","DNI","46145522","APROBADO","75522073","19099914","5108757211311969","63293599","65042054","$41876.90","02/08/2020","USD","0.5","true","false","SEGURO_TARJETAS_360","2761","$698.85","QUINCENAL","PEN","Arrow Electronics, Inc.","PUNO"
"641aae1d-c42c-45b1-a079-0d229733c665","Hettie","Crinidge","DNI","29948085","RECHAZADO","83987041","63981971","5048379514827543","81013011","80430029","$23385.87","24/01/2022","PEN","0.35","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1393","$164.19","PAGO_UNICO","PEN","Speedway Motorsports, Inc.","LIMA"
"2d3de768-66cf-4a74-98be-e0ff47d2d2b9","Raul","Joye","CE","41474239","APROBADO","30129279","48018984","5048374171439096","49215820","18816047","$15454.21","06/09/2020","PEN","0.62","false","true","PROTECCION_TARJETA_IBK","3287","$603.01","PAGO_UNICO","USD","Bank of America Corporation","AYACUCHO"
"32f5047f-5dc9-422e-a637-6c95be0e44d9","Sheila","Benasik","CE","89245561","RECHAZADO","49215059","15418760","5048379241214874","13814686","66101976","$14198.67","28/05/2021","USD","0.63","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1818","$620.62","MENSUAL","PEN","Amicus Therapeutics, Inc.","PIURA"
"962a4ebf-8205-4ee9-86ef-cfdf44fd125e","Chariot","Burton","CE","62918933","APROBADO","90559963","74209692","5048377151890220","22813738","77514909","$37776.24","15/04/2023","PEN","0.31","false","true","PROTECCION_TARJETA_IBK","6278","$446.58","SEMANAL","USD","Piper Jaffray Companies","ICA"
"f6b98a31-1d90-4d8d-81fc-946ea33e771e","Les","Dearell","CE","71599589","RECHAZADO","50739748","92014534","5108754098055900","66819592","65563076","$88955.11","28/09/2022","PEN","0.23","false","false","SEGURO_TARJETAS_360","5680","$770.65","SEMANAL","PEN","VistaGen Therapeutics, Inc.","LIMA"
"28b9ddb3-5670-4d80-a7ae-533a9e21a52b","Moria","Burgiss","CE","68020847","APROBADO","37373163","95329802","5048370646584714","89650647","87864360","$94246.14","10/05/2023","USD","0.23","true","true","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","6247","$939.15","TRIMESTRAL","USD","TPG Specialty Lending, Inc.","CUZCO"
"afa28585-eb98-4402-9383-f5fe398ed253","Abbott","Maciak","DNI","76237934","RECHAZADO","64600396","53135562","5108750304541998","21808262","31772045","$11832.59","21/02/2023","PEN","0.14","true","true","SEGURO_TARJETAS_360","3346","$618.83","ANUAL","PEN","VanEck Vectors Pharmaceutical ETF","AYACUCHO"
"8bd3d624-a141-4871-b0b1-371248ea993d","Cristin","Scoggan","DNI","85002002","INVESTIGADO","38501303","62249808","5048372134442595","15305430","81485173","$9604.56","18/03/2023","PEN","0.71","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4839","$812.49","PAGO_UNICO","PEN","PhotoMedex, Inc.","ICA"
"7d581789-1cd9-4726-bdde-ce67aa429cc7","Chalmers","Juliano","DNI","98995940","APROBADO","98236977","34433582","5108750907054969","95407037","30385070","$2141.02","21/07/2020","USD","0.56","false","false","SEGURO_TARJETAS_360","7577","$787.08","ANUAL","PEN","Just Energy Group, Inc.","PUNO"
"75bbd243-a663-46a2-bf6a-da9a2b628b25","Ellyn","Blundon","DNI","82718753","INVESTIGADO","70149564","61538708","5048370400116794","25288242","72550078","$44934.37","16/03/2022","USD","0.72","true","false","SEGURO_TARJETAS_360","9307","$491.47","SEMANAL","USD","Corporate Office Properties Trust","LIMA"
"b66245e1-ede0-43dc-910b-656cd004856f","Cymbre","Winteringham","DNI","77727565","INVESTIGADO","25742967","72189932","5108750531629640","62451836","86634613","$40936.97","16/03/2023","PEN","0.2","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","8535","$90.69","ANUAL","USD","ATN International, Inc.","CUZCO"
"537bb267-a7e8-43a2-885c-eea1665f69c0","Kathye","Filochov","DNI","32122889","RECHAZADO","43484282","44610652","5048376633643512","31075208","94869829","$90220.81","30/09/2022","PEN","0.78","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","4522","$368.24","ANUAL","PEN","RBC Bearings Incorporated","CUZCO"
"a406c0e4-f65a-4650-be28-6ab0720ec228","Martha","Ruegg","CE","68650572","RECHAZADO","83099604","12080246","5048374615462860","70223854","47130034","$85747.43","09/02/2021","USD","0.65","false","false","SEGURO_TARJETAS_360","6723","$572.85","PAGO_UNICO","PEN","China Advanced Construction Materials Group, Inc.","UCAYALI"
"6f38b885-dbed-45fd-995b-44c1a4c4eb04","Carleton","Beldon","CE","57710657","APROBADO","74684312","52729830","5048376948433104","35459022","76750407","$45878.22","26/02/2021","USD","0.38","true","false","SEGURO_TARJETAS_360","8247","$444.83","TRIMESTRAL","USD","First Trust Global Tactical Commodity Strategy Fund","CUZCO"
"653acf68-2f45-43e7-ba17-6a5dbad9e20e","Gabby","Lindeboom","DNI","39139221","APROBADO","92207550","98521784","5108754157953797","96480374","87763942","$24773.31","16/09/2021","USD","0.82","false","false","PROTECCION_TARJETA_IBK","7209","$636.95","SEMANAL","USD","Neurocrine Biosciences, Inc.","PUNO"
"593a2843-1173-4194-a804-52c901276d00","Irwin","Hartus","DNI","17136374","RECHAZADO","80301791","40990585","5108759907578166","55762484","82342330","$41382.24","19/10/2020","USD","0.52","false","false","SEGURO_PROTECCION_BLINDAJE_PLUS_TARJETAS","1506","$54.37","ANUAL","PEN","Teladoc, Inc.","AREQUIPA"
"9b57f131-52a2-4627-a6c0-b324fae6bd19","Andriette","Busk","DNI","41097666","RECHAZADO","47525382","90699366","5108750561035999","75475214","88742362","$83437.66","10/08/2021","USD","0.56","true","true","PROTECCION_TARJETA_IBK","8226","$80.91","MENSUAL","PEN","General Motors Company","IQUITOS"
